SurgeryProcedureMainGroupId,SurgeryProcedureSubGroupId,SurgeryProcedureId,Code,SurgeryProcedure,SurgeryProcedureSeverity,MainGroup,SubGroup,Specialty
13,2,2,13-2-2-Min,Diagnostic aspiration of bone marrow,Min,"Bones, joints and connective tissue/tendon muscle",Bone (non-specific),Ortho
13,2,3,13-2-3-Int,"Drainage/debridement of bone(s), including sequestectomy for osteomyelitis",Int,"Bones, joints and connective tissue/tendon muscle",Bone (non-specific),Ortho
13,2,4,13-2-4-Int,Epiphysiolysis (eg Langenskiold procedure),Int,"Bones, joints and connective tissue/tendon muscle",Bone (non-specific),Ortho
13,2,15,13-2-15-Min,Trephine biopsy of bone marrow,Min,"Bones, joints and connective tissue/tendon muscle",Bone (non-specific),Ortho
13,2,12,13-2-12-Com,Radical clearance of sarcoma of head and neck necessitating flap reconstruction,Com,"Bones, joints and connective tissue/tendon muscle",Bone (non-specific),Ortho
13,2,13,13-2-13-Com,"Radical clearance of sarcoma of trunk or limbs, +/- amputation or insertion of prosthesis",Com,"Bones, joints and connective tissue/tendon muscle",Bone (non-specific),Ortho
13,2,14,13-2-14-Int,Total excision of sesamoid bone,Int,"Bones, joints and connective tissue/tendon muscle",Bone (non-specific),Ortho
13,3,5,13-3-5-Maj,Primary open reduction of long bone with fixation,Maj,"Bones, joints and connective tissue/tendon muscle",Fractures  - Long Bones,Ortho
13,3,6,13-3-6-Xma,Secondary open reduction of fractured long bone and intra-medullary fixation or internal fixation for non-union/mal union - including intra-articular (including bone graft),Xma,"Bones, joints and connective tissue/tendon muscle",Fractures  - Long Bones,Ortho
13,3,2,13-3-2-Int,"Closed reduction of fracture of long bone, including cast or percutaneous K-wires",Int,"Bones, joints and connective tissue/tendon muscle",Fractures  - Long Bones,Ortho
13,3,3,13-3-3-Xma,Locked intramedullary nailing of fractured long bone,Xma,"Bones, joints and connective tissue/tendon muscle",Fractures  - Long Bones,Ortho
13,3,4,13-3-4-Maj,"Primary open reduction of intra-articular fracture of long bone with internal fixation, eg proximal humerus or proximal tibia (with or without arthroscopic assistance)",Maj,"Bones, joints and connective tissue/tendon muscle",Fractures  - Long Bones,Ortho
13,3,1,13-3-1-Maj,Closed reduction of fracture of long bone with external fixation (excluding fixation by cast or percutaneous K-wires),Maj,"Bones, joints and connective tissue/tendon muscle",Fractures  - Long Bones,Ortho
13,4,1,13-4-1-Xma,Arthroscopic femoro-acetabular surgery for hip impingement syndrome,Xma,"Bones, joints and connective tissue/tendon muscle",Fractures  - Pelvis/acetabulum and femur,Ortho
13,4,2,13-4-2-Xma,Open femoro-acetabular surgery for hip impingement,Xma,"Bones, joints and connective tissue/tendon muscle",Fractures  - Pelvis/acetabulum and femur,Ortho
13,4,3,13-4-3-Com,Open reduction/internal fixation of both columns of acetabulum,Com,"Bones, joints and connective tissue/tendon muscle",Fractures  - Pelvis/acetabulum and femur,Ortho
13,4,6,13-4-6-Com,Open reduction/internal fixation of posterior rim of acetabulum,Com,"Bones, joints and connective tissue/tendon muscle",Fractures  - Pelvis/acetabulum and femur,Ortho
13,4,7,13-4-7-Com,Open reduction/internal fixation of sacro-iliac joint,Com,"Bones, joints and connective tissue/tendon muscle",Fractures  - Pelvis/acetabulum and femur,Ortho
13,4,4,13-4-4-Com,Open reduction/internal fixation of either posterior wall/column or acetabulum or anterior column of acetabulum,Com,"Bones, joints and connective tissue/tendon muscle",Fractures  - Pelvis/acetabulum and femur,Ortho
13,4,5,13-4-5-Xma,"Open reduction/internal fixation of fractures of the greater trochanter, including fixation of non-union of greater trochanter after trochanteric osteotomy",Xma,"Bones, joints and connective tissue/tendon muscle",Fractures  - Pelvis/acetabulum and femur,Ortho
13,4,10,13-4-10-Xma,Primary reduction of fracture of neck of femur and internal fixation,Xma,"Bones, joints and connective tissue/tendon muscle",Fractures  - Pelvis/acetabulum and femur,Ortho
13,4,8,13-4-8-Com,Open reduction/internal fixation plus bone graft symphysis pubis,Com,"Bones, joints and connective tissue/tendon muscle",Fractures  - Pelvis/acetabulum and femur,Ortho
13,4,9,13-4-9-Xma,Osteotomy of proximal femur,Xma,"Bones, joints and connective tissue/tendon muscle",Fractures  - Pelvis/acetabulum and femur,Ortho
13,5,2,13-5-2-Int,Primary open reduction of dislocation of small joint,Int,"Bones, joints and connective tissue/tendon muscle",Fractures  - Joints,Ortho
13,5,1,13-5-1-Int,"Primary closed reduction of fracture or dislocation of joint, with or without fixation including cast application",Int,"Bones, joints and connective tissue/tendon muscle",Fractures  - Joints,Ortho
13,5,3,13-5-3-Int,Primary open reduction of dislocation of large joint,Int,"Bones, joints and connective tissue/tendon muscle",Fractures  - Joints,Ortho
13,5,4,13-5-4-Int,Secondary open reduction of dislocation of small joint,Int,"Bones, joints and connective tissue/tendon muscle",Fractures  - Joints,Ortho
13,5,5,13-5-5-Int,Secondary open reduction of dislocation of large joint,Int,"Bones, joints and connective tissue/tendon muscle",Fractures  - Joints,Ortho
13,6,1,13-6-1-Maj,Adjustments to Ilizarov frame/rings,Maj,"Bones, joints and connective tissue/tendon muscle",Fractures  - Fixation devices,Ortho
13,6,4,13-6-4-Int,Removal of fixator/frame/pins/wires and change of plaster,Int,"Bones, joints and connective tissue/tendon muscle",Fractures  - Fixation devices,Ortho
13,6,5,13-6-5-Int,"Removal of internal fixation from bone/joint, excluding K-wires",Int,"Bones, joints and connective tissue/tendon muscle",Fractures  - Fixation devices,Ortho
13,6,2,13-6-2-Min,Adjustments to pin sites secondary for non-union/mal-union Minor,Min,"Bones, joints and connective tissue/tendon muscle",Fractures  - Fixation devices,Ortho
13,6,3,13-6-3-Com,Application of Ilizarov frame for secondary non-union/mal-union including osteotomy,Com,"Bones, joints and connective tissue/tendon muscle",Fractures  - Fixation devices,Ortho
13,6,6,13-6-6-Min,Removal of percutaneous wire Minor,Min,"Bones, joints and connective tissue/tendon muscle",Fractures  - Fixation devices,Ortho
13,7,4,13-7-4-Min,"Surgical toilet and debridement of deep wound, including traumatic or post-operative aetiology Minor",Min,"Bones, joints and connective tissue/tendon muscle",Fractures  - Other,Ortho
13,7,3,13-7-3-Maj,Fasciotomy of limb,Maj,"Bones, joints and connective tissue/tendon muscle",Fractures  - Other,Ortho
13,7,1,13-7-1-Maj,Bone graft (except where part of another procedure),Maj,"Bones, joints and connective tissue/tendon muscle",Fractures  - Other,Ortho
13,7,2,13-7-2-Min,Change of cast under general anaesthetic Minor,Min,"Bones, joints and connective tissue/tendon muscle",Fractures  - Other,Ortho
13,8,1,13-8-1-Int,Biopsy of peripheral nerve,Int,"Bones, joints and connective tissue/tendon muscle",Nerves,Ortho
13,8,2,13-8-2-Int,Carpal tunnel release (Endoscopic),Int,"Bones, joints and connective tissue/tendon muscle",Nerves,Ortho
13,8,3,13-8-3-Int,Carpal tunnel release (endoscopic) - Bilateral,Int,"Bones, joints and connective tissue/tendon muscle",Nerves,Ortho
13,8,4,13-8-4-Int,Carpal tunnel release (open),Int,"Bones, joints and connective tissue/tendon muscle",Nerves,Ortho
13,8,5,13-8-5-Int,Carpal tunnel release (open) - bilateral,Int,"Bones, joints and connective tissue/tendon muscle",Nerves,Ortho
13,8,14,13-8-14-Xma,Graft to peripheral nerve,Xma,"Bones, joints and connective tissue/tendon muscle",Nerves,Ortho
13,8,15,13-8-15-Maj,Implantation of neurostimulator to peripheral nerve,Maj,"Bones, joints and connective tissue/tendon muscle",Nerves,Ortho
13,8,16,13-8-16-Int,Neurectomy (major nerve),Int,"Bones, joints and connective tissue/tendon muscle",Nerves,Ortho
13,8,17,13-8-17-Int,Neurolysis and transposition of peripheral nerve (excludes carpal tunnel release),Int,"Bones, joints and connective tissue/tendon muscle",Nerves,Ortho
13,8,18,13-8-18-Int,Release of entrapment of deeply placed peripheral nerve,Int,"Bones, joints and connective tissue/tendon muscle",Nerves,Ortho
13,8,6,13-8-6-Int,Cubital tunnel release (endoscopic) (without transposition),Int,"Bones, joints and connective tissue/tendon muscle",Nerves,Ortho
13,8,7,13-8-7-Int,Cubital tunnel release (endoscopic) Bilateral (without transposition),Int,"Bones, joints and connective tissue/tendon muscle",Nerves,Ortho
13,8,8,13-8-8-Int,Cubital tunnel release (open) (without transposition),Int,"Bones, joints and connective tissue/tendon muscle",Nerves,Ortho
13,8,9,13-8-9-Int,Cubital tunnel release (open) bilateral (without transposition),Int,"Bones, joints and connective tissue/tendon muscle",Nerves,Ortho
13,8,10,13-8-10-Int,Excision of lesion of major nerve,Int,"Bones, joints and connective tissue/tendon muscle",Nerves,Ortho
13,8,11,13-8-11-Int,Excision of lesion of peripheral nerve (eg neurilemoma),Int,"Bones, joints and connective tissue/tendon muscle",Nerves,Ortho
13,8,12,13-8-12-Com,Exploration and grafting of brachial plexus,Com,"Bones, joints and connective tissue/tendon muscle",Nerves,Ortho
13,8,13,13-8-13-Xma,Graft to major nerve,Xma,"Bones, joints and connective tissue/tendon muscle",Nerves,Ortho
13,8,21,13-8-21-Int,Repair of peripheral nerve,Int,"Bones, joints and connective tissue/tendon muscle",Nerves,Ortho
13,8,22,13-8-22-Maj,Revision of release of peripheral nerve,Maj,"Bones, joints and connective tissue/tendon muscle",Nerves,Ortho
13,8,19,13-8-19-Int,Release of entrapment of peripheral nerve,Int,"Bones, joints and connective tissue/tendon muscle",Nerves,Ortho
13,8,20,13-8-20-Maj,Repair of major nerve,Maj,"Bones, joints and connective tissue/tendon muscle",Nerves,Ortho
13,8,23,13-8-23-Int,Transection of peripheral nerve for neuroma,Int,"Bones, joints and connective tissue/tendon muscle",Nerves,Ortho
13,8,24,13-8-24-Int,Trial of neurostimulator to peripheral nerve (as sole procedure) not at time of permanent implant,Int,"Bones, joints and connective tissue/tendon muscle",Nerves,Ortho
13,9,16,13-9-16-Maj,Therapeutic arthroscopic operation on articular cartilage (other than W8200) - bilateral (as sole procedure),Maj,"Bones, joints and connective tissue/tendon muscle","Joints, including replacement/reconstruction (not listed elsewhere)",Ortho
13,9,17,13-9-17-Com,Therapeutic arthroscopic operation on cavity of joint - bilateral (not otherwise specified) (as sole procedure),Com,"Bones, joints and connective tissue/tendon muscle","Joints, including replacement/reconstruction (not listed elsewhere)",Ortho
13,9,20,13-9-20-Maj,Total synovectomy of large joint,Maj,"Bones, joints and connective tissue/tendon muscle","Joints, including replacement/reconstruction (not listed elsewhere)",Ortho
13,9,21,13-9-21-Maj,Total synovectomy of small joint,Maj,"Bones, joints and connective tissue/tendon muscle","Joints, including replacement/reconstruction (not listed elsewhere)",Ortho
13,9,18,13-9-18-Maj,Therapeutic arthroscopic operation on cavity of joint (not otherwise specified) (as sole procedure),Maj,"Bones, joints and connective tissue/tendon muscle","Joints, including replacement/reconstruction (not listed elsewhere)",Ortho
13,9,19,13-9-19-Min,"Three or more Injections, +/- aspiration, into joint(s), cyst, bursa or soft tissue, with image guidance",Min,"Bones, joints and connective tissue/tendon muscle","Joints, including replacement/reconstruction (not listed elsewhere)",Ortho
13,9,1,13-9-1-Int,"Arthrotomy of large joint, including removal of loose body from joint",Int,"Bones, joints and connective tissue/tendon muscle","Joints, including replacement/reconstruction (not listed elsewhere)",Ortho
13,9,2,13-9-2-Min,"Arthrotomy of small joint, including removal of loose body from joint",Min,"Bones, joints and connective tissue/tendon muscle","Joints, including replacement/reconstruction (not listed elsewhere)",Ortho
13,9,3,13-9-3-Maj,Debridement of infected total joint replacement,Maj,"Bones, joints and connective tissue/tendon muscle","Joints, including replacement/reconstruction (not listed elsewhere)",Ortho
13,9,4,13-9-4-Int,"Diagnostic arthroscopic examination of joint, with or without biopsy - bilateral (not otherwise specified) (as sole procedure)",Int,"Bones, joints and connective tissue/tendon muscle","Joints, including replacement/reconstruction (not listed elsewhere)",Ortho
13,9,5,13-9-5-Int,"Diagnostic arthroscopic examination of joint, with or without biopsy (not otherwise specified) (as sole procedure)",Int,"Bones, joints and connective tissue/tendon muscle","Joints, including replacement/reconstruction (not listed elsewhere)",Ortho
13,9,6,13-9-6-Int,Dynamic arthrogram of joint,Int,"Bones, joints and connective tissue/tendon muscle","Joints, including replacement/reconstruction (not listed elsewhere)",Ortho
13,9,7,13-9-7-Maj,Excision reconstruction of large joint,Maj,"Bones, joints and connective tissue/tendon muscle","Joints, including replacement/reconstruction (not listed elsewhere)",Ortho
13,9,22,13-9-22-Min,Yttrium joint injection (with radioactive precautions),Min,"Bones, joints and connective tissue/tendon muscle","Joints, including replacement/reconstruction (not listed elsewhere)",Ortho
13,9,9,13-9-9-Int,"Flexible arthroscopy, +/- biopsy (as sole procedure)",Int,"Bones, joints and connective tissue/tendon muscle","Joints, including replacement/reconstruction (not listed elsewhere)",Ortho
13,9,10,13-9-10-Min,"One or two Injections, +/- aspiration, into joint(s), cyst, bursa or soft tissue, with image guidance",Min,"Bones, joints and connective tissue/tendon muscle","Joints, including replacement/reconstruction (not listed elsewhere)",Ortho
13,9,11,13-9-11-Maj,Prosthetic open repair of ligament,Maj,"Bones, joints and connective tissue/tendon muscle","Joints, including replacement/reconstruction (not listed elsewhere)",Ortho
13,9,12,13-9-12-Maj,Reconstruction of one or two ligaments not elsewhere specified,Maj,"Bones, joints and connective tissue/tendon muscle","Joints, including replacement/reconstruction (not listed elsewhere)",Ortho
13,9,13,13-9-13-Int,Release of contracture of inter-phalangeal joint of finger (excluding trigger finger or Dupytrens disease),Int,"Bones, joints and connective tissue/tendon muscle","Joints, including replacement/reconstruction (not listed elsewhere)",Ortho
13,9,14,13-9-14-Min,Shoulder hydrodistension +/- image guidance,Min,"Bones, joints and connective tissue/tendon muscle","Joints, including replacement/reconstruction (not listed elsewhere)",Ortho
13,9,15,13-9-15-Int,Therapeutic arthroscopic operation on articular cartilage (other than W8200 and W8230) (as sole procedure),Int,"Bones, joints and connective tissue/tendon muscle","Joints, including replacement/reconstruction (not listed elsewhere)",Ortho
13,9,8,13-9-8-Maj,Excision reconstruction of small joint,Maj,"Bones, joints and connective tissue/tendon muscle","Joints, including replacement/reconstruction (not listed elsewhere)",Ortho
13,10,8,13-10-8-Xma,Total excision of trapezium,Xma,"Bones, joints and connective tissue/tendon muscle",Hand - Incision/excision,Ortho
13,10,10,13-10-10-Xma,Total excision of trapezium with spacer,Xma,"Bones, joints and connective tissue/tendon muscle",Hand - Incision/excision,Ortho
13,10,11,13-10-11-Maj,Trapezio-metacarpal joint surface replacement,Maj,"Bones, joints and connective tissue/tendon muscle",Hand - Incision/excision,Ortho
13,10,3,13-10-3-Maj,Dupuytren's fasciectomy multiple digits with proximal interphalangeal joints,Maj,"Bones, joints and connective tissue/tendon muscle",Hand - Incision/excision,Ortho
13,10,9,13-10-9-Xma,Total excision of trapezium and ligament reconstruction,Xma,"Bones, joints and connective tissue/tendon muscle",Hand - Incision/excision,Ortho
13,10,1,13-10-1-Maj,"Dupuytren's dermofasciectomy and graft, or for recurrent disease - multiple digits",Maj,"Bones, joints and connective tissue/tendon muscle",Hand - Incision/excision,Ortho
13,10,2,13-10-2-Maj,"Dupuytren's dermofasciectomy and graft, or for recurrent disease - single digit",Maj,"Bones, joints and connective tissue/tendon muscle",Hand - Incision/excision,Ortho
13,10,7,13-10-7-Min,Injection into cord for Dupuytren's Contracture (including post injection finger extension),Min,"Bones, joints and connective tissue/tendon muscle",Hand - Incision/excision,Ortho
13,10,4,13-10-4-Int,Dupuytren's fasciectomy palm only,Int,"Bones, joints and connective tissue/tendon muscle",Hand - Incision/excision,Ortho
13,10,5,13-10-5-Int,Dupuytren's fasciectomy single digit with proximal interphalangeal joint,Int,"Bones, joints and connective tissue/tendon muscle",Hand - Incision/excision,Ortho
13,10,6,13-10-6-Min,Dupuytren's subcutaneous fasciotomy Minor,Min,"Bones, joints and connective tissue/tendon muscle",Hand - Incision/excision,Ortho
13,11,1,13-11-1-Maj,Carpo-metacarpal joint ligament reconstruction,Maj,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,11,23,13-11-23-Xma,Total prosthetic replacement of wrist joint,Xma,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,11,24,13-11-24-Maj,Triquetrolunate ligament reconstruction,Maj,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,11,25,13-11-25-Xma,Vascular implantation to carpal bone,Xma,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,11,10,13-11-10-Maj,Primary repair of flexor of hand in Zone II,Maj,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,11,11,13-11-11-Maj,Prosthetic surface arthroplasty of interphalanageal/metacarpo-phalangeal joint - single joint (both cemented and uncemented),Maj,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,11,12,13-11-12-Maj,Scaphoid lunate ligament reconstruction,Maj,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,11,13,13-11-13-Maj,Second stage reconstruction of flexor of hand,Maj,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,11,14,13-11-14-Maj,Secondary or second repair of 1st stage reconstruction of flexor of hand,Maj,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,11,2,13-11-2-Int,"Diagnostic arthroscopic examination of wrist joint, with or without biopsy (as sole procedure)",Int,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,11,3,13-11-3-Maj,Interpositional silastic arthroplasty of MCP/PIP joints - multiple,Maj,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,11,4,13-11-4-Maj,Interpositional silastic arthroplasty of MCP/PIP joints - single,Maj,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,11,5,13-11-5-Xma,Multiple ligament reconstruction,Xma,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,11,6,13-11-6-Int,Osteotomy of small bone of hand including fixation and bone grafting,Int,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,11,7,13-11-7-Com,Pollicisation of finger for thumb reconstruction,Com,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,11,8,13-11-8-Int,Primary repair of extensor of hand,Int,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,11,9,13-11-9-Int,Primary repair of flexor of hand (excluding Zone II),Int,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,11,18,13-11-18-Maj,Tendon transfer of hand - single,Maj,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,11,15,13-11-15-Maj,Secondary repair or reconstruction of extensor of hand/forearm,Maj,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,11,16,13-11-16-Maj,Small joint (eg interphalangeal/metacarpo-phalangeal joint) ligament reconstruction,Maj,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,11,17,13-11-17-Maj,Tendon transfer of hand - multiple (eg for radial nerve injury),Maj,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,11,22,13-11-22-Com,Toe to hand transfer (as sole procedure) including closure of secondary defect,Com,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,11,19,13-11-19-Int,Tenolysis of extensor tendon of hand,Int,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,11,20,13-11-20-Int,Tenolysis of flexor tendon of hand,Int,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,11,21,13-11-21-Maj,Therapeutic arthroscopy of wrist joint (sole procedure),Maj,"Bones, joints and connective tissue/tendon muscle",Hand - Repair/reconstruction,Ortho
13,12,1,13-12-1-Maj,Early open reduction and internal fixation of scaphoid fracture ie within 6 weeks of fracture,Maj,"Bones, joints and connective tissue/tendon muscle",Hand - Fixation/arthrodesis,Ortho
13,12,2,13-12-2-Int,Fusion of digit joint(s) of hand with or without graft and with or without internal fixation,Int,"Bones, joints and connective tissue/tendon muscle",Hand - Fixation/arthrodesis,Ortho
13,12,3,13-12-3-Maj,Open reduction and internal fixation of cancellous bone graft scaphoid non-union,Maj,"Bones, joints and connective tissue/tendon muscle",Hand - Fixation/arthrodesis,Ortho
13,12,4,13-12-4-Maj,Open reduction and internal fixation wedge reconstruction bone graft scaphoid non-union,Maj,"Bones, joints and connective tissue/tendon muscle",Hand - Fixation/arthrodesis,Ortho
13,12,5,13-12-5-Int,Partial fusion of wrist,Int,"Bones, joints and connective tissue/tendon muscle",Hand - Fixation/arthrodesis,Ortho
13,12,6,13-12-6-Maj,Total fusion of all joints of wrist with or without graft and with or without internal fixation,Maj,"Bones, joints and connective tissue/tendon muscle",Hand - Fixation/arthrodesis,Ortho
13,13,3,13-13-3-Int,Amputation through mid-carpal/transmetacarpal,Int,"Bones, joints and connective tissue/tendon muscle",Hand - Other,Ortho
13,13,1,13-13-1-Maj,Amputation of arm,Maj,"Bones, joints and connective tissue/tendon muscle",Hand - Other,Ortho
13,13,2,13-13-2-Maj,Amputation of whole ray,Maj,"Bones, joints and connective tissue/tendon muscle",Hand - Other,Ortho
13,13,7,13-13-7-Int,Partial amputation of digit,Int,"Bones, joints and connective tissue/tendon muscle",Hand - Other,Ortho
13,13,4,13-13-4-Xma,Disarticulation of shoulder,Xma,"Bones, joints and connective tissue/tendon muscle",Hand - Other,Ortho
13,13,5,13-13-5-Com,Forequarter amputation,Com,"Bones, joints and connective tissue/tendon muscle",Hand - Other,Ortho
13,13,6,13-13-6-Com,Hindquarter amputation,Com,"Bones, joints and connective tissue/tendon muscle",Hand - Other,Ortho
13,14,1,13-14-1-Maj,"Excision distal clavicle, as sole procedure",Maj,"Bones, joints and connective tissue/tendon muscle",Shoulder - Incision/excision,Ortho
13,14,2,13-14-2-Maj,Total excision of cervical rib,Maj,"Bones, joints and connective tissue/tendon muscle",Shoulder - Incision/excision,Ortho
13,15,1,13-15-1-Maj,Arthroscopic arthrolysis of shoulder contracture,Maj,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,2,13-15-2-Maj,Arthroscopic excision of calcific deposits from shoulder,Maj,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,3,13-15-3-Xma,Arthroscopic rotator cuff repair greater than 2cm (as sole procedure),Xma,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,25,13-15-25-Xma,Revisional shoulder hemiarthroplasty,Xma,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,26,13-15-26-Xma,Secondary repair of acromioclavicular or sternoclavicular joint +/- internal fixation,Xma,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,27,13-15-27-Xma,Shoulder hemiarthroplasty with reconstruction for fracture,Xma,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,28,13-15-28-Xma,"Shoulder hemiarthroplasty, as sole procedure",Xma,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,29,13-15-29-Maj,Stabilisation of multi-directional instability of shoulder joint,Maj,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,30,13-15-30-Maj,"Stabilisation of unidirectional instability of shoulder joint, including anterior, posterior and arthroscopic",Maj,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,31,13-15-31-Maj,Tenodesis of biceps tendon (as sole procedure),Maj,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,32,13-15-32-Maj,Therapeutic arthroscopy of shoulder (as sole procedure),Maj,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,6,13-15-6-Maj,Arthroscopic sub-acromial decompression as sole procedure,Maj,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,7,13-15-7-Com,Conversion of hemiarthroplasty to total shoulder replacement,Com,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,8,13-15-8-Maj,Corocoid bone block transfer for recurrent instability of shoulder (Bristow-Latarjet Procedure),Maj,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,9,13-15-9-Int,"Diagnostic arthroscopic examination of shoulder joint, with or without biopsy (as sole procedure)",Int,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,10,13-15-10-Com,Exploration and grafting of brachial plexus,Com,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,11,13-15-11-Maj,"Extensive, greater than 2cm tear repair of large muscle including arthroscopic (excluding rotator cuff)",Maj,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,12,13-15-12-Int,Extracorporeal shockwave therapy of calcific tendonitis of the shoulder,Int,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,13,13-15-13-Maj,Labral repair (shoulder stabilisation),Maj,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,14,13-15-14-Maj,Open arthrolysis of shoulder contracture,Maj,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,15,13-15-15-Maj,"Open sub-acromial decompression and extensive, greater than 2cm tear rotator cuff repair with excision of distal clavicle",Maj,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,16,13-15-16-Int,"Open sub-acromial decompression and limited, less than 2cm tear rotator cuff repair",Int,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,4,13-15-4-Maj,Arthroscopic sub-acromial decompression and excision of distal clavicle (including arthroscopic procedures in glenohumeral joint),Maj,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,5,13-15-5-Maj,"Arthroscopic sub-acromial decompression and limited, less than 2cm tear rotator cuff repair (including arthroscopic procedures in glenohumeral joint)",Maj,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,19,13-15-19-Xma,Primary total shoulder replacement,Xma,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,20,13-15-20-Xma,Resurfacing arthroplasty of shoulder,Xma,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,21,13-15-21-Xma,Reverse polarity arthroplasty of shoulder,Xma,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,22,13-15-22-Maj,Revision rotator cuff repair,Maj,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,23,13-15-23-Xma,Revision stabilisation of shoulder joint,Xma,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,24,13-15-24-Com,Revision total shoulder replacement,Com,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,17,13-15-17-Maj,"Open sub-acromial decompression, as sole procedure",Maj,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
13,15,18,13-15-18-Xma,Primary repair of rupture of acromioclavicular or sternoclavicular joint including internal fixation,Xma,"Bones, joints and connective tissue/tendon muscle",Shoulder - Repair/reconstruction,Ortho
